Company_ID,Company_Name,Year_Founded,Employees,Annual_Revenue,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,Adoption_Rate_IoT,Market_Share,Customer_Satisfaction_Score,Tech_Sector,Region,Research_Development_Budget,CEO_Tenure_Years
481244,"Stevenson, Downs and Rose",1980,127,352158851.33,25.91,69.57,11.47,38.34,30.7,8.24,Networking,Africa,47115419.33,22
845444,"Romero, Howard and Carter",2002,3220,379933203.82,99.83,66.69,4.7,12.8,9.68,4.4,Networking,North America,43600423.07,8
452981,Harris and Sons,1984,1928,988638261.33,54.04,6.55,98.42,56.17,29.19,5.87,Software,Africa,10831536.57,7
516159,Valencia Inc,1983,1994,929222712.29,69.97,91.79,46.13,6.34,0.5,9.44,Services,South America,10545619.08,19
878293,Wilson-Parker,1984,1207,443718122.42,82.54,67.36,41.55,17.91,18.92,7.08,Networking,North America,24444479.91,29
769272,Reed Inc,2015,4513,736908643.05,12.39,21.35,20.34,92.09,24.67,6.58,Software,Europe,33880693.65,29
675408,Baker-Brown,1988,4915,195875557.39,19.23,54.98,65.15,73.18,41.2,1.68,Services,Asia,47517828.11,3
523037,Harris Group,1998,891,142063416.04,50.99,99.91,76.02,85.69,45.18,1.36,Networking,North America,26812458.33,21
818824,Todd-Daniels,1985,2288,25098038.56,50.26,49.63,31.8,56.79,37.64,3.13,Consulting,North America,541209.02,19
217292,"Stevens, Rogers and Pierce",2013,3563,840641793.3,21.81,80.43,60.09,8.9,27.68,6.29,Hardware,Africa,22213489.3,23
239801,Thomas and Sons,2002,175,487493146.29,10.39,24.14,92.16,83.35,43.17,6.25,Software,Asia,48433771.03,23
885961,Hernandez-Munoz,1994,2533,383135386.96,48.27,51.5,92.41,15.98,27.86,9.02,Hardware,South America,17199573.56,19
435288,"Weber, Little and Conner",2008,318,465137395.44,63.4,52.49,75.09,24.88,20.11,4.66,Consulting,Europe,2109276.2,22
197081,"Jenkins, Randolph and Holland",1983,423,109891244.42,79.94,96.06,78.95,54.24,30.08,4.69,Consulting,Asia,4797827.15,21
686694,Booth-Yang,1984,4491,333739423.0,0.72,85.45,75.96,82.57,20.61,8.9,Services,Africa,5191766.76,3
446571,Farrell Inc,1982,4953,782839744.25,64.09,76.21,92.2,37.01,9.65,10.0,Services,Asia,35637665.41,19
441806,"Mitchell, Wheeler and Mendez",1990,2591,629955906.25,14.44,42.95,83.87,33.95,28.02,7.31,Services,South America,40463707.41,6
414466,"Huffman, Rogers and Smith",1982,2820,372749199.33,40.94,66.77,59.61,30.75,5.37,9.48,Hardware,North America,36447337.9,23
905663,Ross-Garrett,2006,1559,36286786.96,53.45,11.85,75.04,13.89,5.76,3.77,Software,Europe,25143004.35,19
589598,Odonnell-Phelps,2009,3801,440918451.18,76.31,2.09,48.59,71.45,14.71,9.94,Networking,Asia,1466815.88,28
864571,Green Inc,2019,2483,848952657.24,56.66,28.46,54.79,53.31,11.21,3.91,Networking,North America,10614290.44,25
881284,Keller PLC,1983,1470,184412601.08,31.03,49.64,51.8,86.57,27.82,9.96,Networking,Asia,10608623.46,21
139768,Orr-Brown,1998,2328,695697275.42,74.97,74.66,41.05,76.47,40.94,9.36,Hardware,South America,29833412.85,24
278465,Smith Inc,1994,3462,996745782.16,31.19,71.55,7.62,46.59,43.42,1.65,Services,Europe,30045242.64,29
110570,Reed-Chavez,2005,4814,734654728.85,6.97,53.49,91.24,82.54,32.92,9.87,Hardware,Europe,3531885.94,11
757820,Robinson-Ingram,1981,1098,858767991.16,37.11,29.44,62.56,53.76,27.01,2.65,Networking,Asia,20887113.32,6
945315,Walker LLC,2012,3869,493284566.99,7.55,35.3,67.28,88.7,42.04,8.02,Services,Asia,31955986.33,12
513694,Collins PLC,1984,507,84966052.29,47.41,33.17,83.38,83.93,11.2,4.98,Services,South America,43157245.77,19
822444,"Brown, Smith and Moran",1985,3524,299391767.87,14.26,66.6,68.68,76.62,35.52,2.2,Networking,South America,42107049.81,13
350532,"Sellers, Gallagher and Cross",2019,757,779796228.61,38.27,74.97,10.33,71.61,28.31,4.34,Networking,South America,48095550.61,15
223478,Humphrey-Scott,2005,2061,466451007.12,73.6,56.19,98.32,33.58,13.85,9.2,Services,North America,33164384.02,3
559989,Rodriguez-Herrera,1985,3108,104341326.01,29.45,13.28,34.07,14.92,39.39,4.26,Consulting,Europe,9307228.56,12
227530,Brown-Jackson,2018,3279,259244203.64,41.27,45.86,85.31,98.13,38.26,5.31,Hardware,South America,47940119.12,6
519906,Werner LLC,1981,365,466149601.85,13.16,15.68,35.44,8.35,29.74,3.15,Networking,Africa,27057870.25,21
654846,Caldwell-Dunn,2009,1941,706395553.81,67.54,64.31,1.82,95.86,1.66,5.58,Services,Asia,13158328.74,6
139564,"Cox, Mitchell and Nelson",2004,62,480321447.19,8.18,16.5,90.85,51.95,25.48,5.93,Networking,Africa,29039975.89,12
460890,"Merritt, Ayala and Farrell",2001,4395,921302790.21,49.55,49.76,49.83,17.81,0.14,3.91,Hardware,Africa,7617678.49,9
392899,Jones Ltd,2005,1486,447211345.59,59.62,18.86,15.17,60.65,1.27,4.37,Networking,South America,32436821.33,26
763695,Smith-Cooper,1995,1216,50672567.83,27.16,91.15,38.95,55.34,5.84,9.28,Hardware,Africa,26329189.64,8
140353,"Hall, Kennedy and Spencer",1990,3851,977008494.81,27.8,29.46,34.45,31.22,17.78,5.44,Services,Europe,7665618.69,18
181024,"Miller, Hebert and Robinson",1986,4771,397979021.34,48.3,58.16,22.03,80.4,49.35,2.11,Consulting,Asia,48101818.4,24
203170,Lang-Carter,2006,4718,299970579.34,36.58,73.18,71.64,28.9,40.5,4.13,Services,North America,25833680.7,23
248761,Rodriguez-Hughes,2007,4954,454745026.91,3.77,54.69,67.22,68.66,26.1,5.75,Services,South America,4116929.64,14
637145,Perez-Wright,2008,4829,894709282.17,12.25,55.27,83.74,52.97,5.89,8.1,Services,Europe,6817503.28,15
103091,Weber-Morgan,2011,1253,150711195.76,13.95,35.35,56.35,0.83,13.32,9.91,Consulting,North America,39579032.38,21
625249,Waters Ltd,1982,704,597244157.71,55.88,32.58,52.95,93.51,25.39,5.42,Hardware,Africa,8387812.81,18
978158,"Bolton, Sanchez and Mcgee",2000,4967,14366231.69,93.5,71.02,82.2,13.73,13.56,1.47,Consulting,South America,7700358.71,22
645055,"Santos, English and Crane",1983,2037,445137070.62,36.95,5.94,3.26,61.04,22.33,1.58,Services,Asia,28075270.9,28
974132,"Wilcox, Stewart and Braun",1995,3514,444892390.34,68.05,63.2,84.58,48.45,40.55,8.83,Services,Europe,32773255.89,10
614799,Tapia LLC,2019,893,138316819.14,62.04,6.22,50.75,77.38,32.51,6.94,Consulting,North America,27278474.89,25
333547,"Bryant, Harrison and Snyder",2009,576,489832347.01,80.95,87.04,42.42,80.89,20.79,9.06,Networking,Africa,48904367.19,5
362673,"Nolan, Perry and King",1999,1897,732513037.34,33.68,85.1,73.35,43.31,7.01,5.97,Software,Africa,24516145.15,26
863939,Clark Group,2015,820,915988344.02,31.03,46.76,25.64,73.51,25.62,7.06,Services,Europe,38310098.13,4
577693,Ayers LLC,1990,1797,620396845.21,11.17,43.59,2.2,3.09,3.77,4.98,Networking,Asia,36949046.75,6
992407,"Moore, Anderson and Peters",1988,4382,983526000.06,36.68,14.65,39.28,21.7,21.33,3.43,Software,South America,6973450.71,12
409917,White-Robinson,2004,4784,827395102.73,5.32,63.49,58.3,74.55,14.98,1.82,Networking,Africa,47561211.78,24
944346,"Hamilton, Miller and Banks",1987,2807,242734667.93,56.48,24.18,66.6,15.76,45.54,8.15,Consulting,North America,37308899.67,2
909251,Swanson Group,2007,828,252309569.3,17.06,72.43,3.37,18.49,1.93,8.65,Hardware,North America,40215186.5,17
787719,Smith Inc,2019,2251,987654783.22,0.7,47.62,58.45,71.07,47.82,1.47,Consulting,North America,30956733.73,12
568545,"Peterson, Smith and Allen",2009,2612,142692981.56,12.1,58.97,60.52,11.42,10.06,8.26,Consulting,Europe,19672611.11,20
654662,"Lara, Walker and Hill",2001,4010,389762669.34,27.54,93.16,46.6,28.45,33.95,6.44,Networking,Africa,13446360.15,21
431848,Pennington Group,2002,3577,268969180.17,15.75,4.71,38.14,30.21,4.66,1.24,Services,Europe,35000305.92,20
145326,Friedman-Wilson,2011,4385,733653614.95,5.66,59.61,95.93,83.92,32.47,5.58,Hardware,Europe,4456752.31,7
397957,Mack-Jenkins,1992,3605,106125120.59,36.59,75.59,81.03,82.45,38.74,4.42,Software,Europe,47707413.26,13
510589,Johnson Inc,1997,2015,850176505.17,43.21,18.59,8.79,37.0,32.16,8.97,Services,Asia,17342013.11,5
731586,"Martinez, Osborne and Watts",2016,1648,462435861.38,34.94,47.94,89.65,79.38,11.36,1.57,Services,Africa,49744236.83,4
653170,Carpenter-Anderson,1999,1650,578746021.45,95.42,78.89,46.46,25.72,28.84,6.38,Hardware,South America,37970878.65,3
548738,Brady-Bailey,2004,4552,961707423.02,8.69,28.95,61.64,38.33,23.63,3.56,Networking,Europe,14988300.37,10
602319,"Parks, Saunders and Alvarez",2004,3929,31723881.36,16.32,6.94,11.73,49.47,0.66,1.82,Software,Africa,38252123.88,21
801922,Hayes-Lewis,2001,1487,315595245.99,86.32,8.64,18.83,96.08,30.49,6.19,Services,North America,12121201.37,29
361727,Gibson Inc,1988,614,848557028.68,57.92,40.48,60.24,82.12,44.27,1.01,Consulting,Europe,14380944.38,3
452305,"Medina, Gutierrez and Turner",1997,3482,128081478.58,29.84,11.32,86.73,1.61,13.54,5.02,Consulting,Europe,23674923.22,10
322672,Jones and Sons,1984,1996,234988524.1,18.72,83.26,35.11,52.0,21.21,5.43,Services,Europe,19453580.02,15
952083,Hoffman PLC,1990,1140,400866542.17,33.78,79.25,92.9,7.17,34.55,5.93,Hardware,Africa,47391776.63,7
605643,"Rodriguez, Dean and Chang",2004,3020,425496642.4,41.15,74.1,77.26,92.13,6.24,5.13,Networking,Africa,12943869.55,10
191316,"Freeman, Robinson and Stephens",2011,2282,55280478.05,84.21,55.51,84.44,96.61,43.06,7.74,Hardware,Asia,38630161.22,19
811718,Valenzuela-Rivera,2005,3096,797082350.31,66.8,2.56,32.99,54.36,26.14,4.86,Hardware,Asia,44413969.1,16
806920,Gonzalez Inc,2011,3327,201279897.39,63.55,26.99,58.5,40.26,17.06,1.09,Networking,North America,16460576.17,5
459700,Cox Ltd,2015,3050,391764401.92,69.09,80.85,70.34,71.35,34.55,3.96,Hardware,Asia,10109701.57,9
312714,Sweeney Ltd,2009,2354,876727561.33,98.69,79.12,78.64,67.5,43.63,5.05,Consulting,Asia,24668419.66,27
719317,Williams LLC,2013,3530,309815005.74,68.03,68.19,82.2,45.24,44.75,2.48,Consulting,Africa,16251708.93,11
965073,Zavala Group,2017,1327,708715215.23,47.31,52.93,84.35,73.87,31.39,2.28,Networking,Africa,2765887.03,14
105863,Morgan-Martinez,1998,4949,428457106.7,48.34,41.36,51.59,42.66,38.88,3.31,Services,North America,2576782.38,1
149010,"Williams, Gomez and Snyder",1991,2062,134600999.56,25.01,7.83,69.99,50.85,39.17,3.44,Consulting,South America,43247667.19,16
862801,"Ryan, Jones and Nichols",1987,3415,95597430.64,39.23,9.08,26.81,47.13,17.54,8.17,Software,Asia,13176295.43,20
677267,Harvey Inc,1995,1981,236417022.08,94.14,84.41,59.53,48.15,10.65,6.96,Consulting,Asia,13092623.3,23
393238,Jenkins-King,2017,2404,441853625.84,35.32,25.64,79.38,46.52,34.03,6.09,Consulting,Europe,10715468.27,23
253370,"Clark, Griffin and Lowe",1988,3032,281356362.02,41.24,99.21,72.59,29.63,21.29,3.37,Software,South America,20469550.25,22
215456,Williams-Gordon,1990,3940,156561991.38,29.37,89.97,13.65,87.11,25.51,6.19,Software,South America,4131093.39,2
425596,"Sullivan, Anderson and Huerta",1989,3180,37084248.52,24.35,20.94,44.22,5.41,8.33,2.7,Hardware,Asia,47033640.17,14
754325,"Soto, Lester and Flores",2006,3529,154289007.49,18.04,29.57,12.31,65.58,39.43,8.15,Networking,North America,9159002.69,26
463511,Gonzalez-Gonzales,2002,2002,48380751.48,79.64,60.02,32.68,91.1,8.35,9.95,Networking,Asia,34595056.25,14
730051,Moore Ltd,1988,4782,967716317.53,61.38,70.18,93.34,95.45,1.13,8.08,Consulting,North America,3508284.63,21
102714,Powell-Jackson,2001,506,166468799.82,81.16,28.52,90.55,19.31,23.47,1.41,Hardware,Europe,4604298.3,23
469900,Fox-Madden,1997,3297,563446467.3,63.24,51.94,78.88,44.74,43.28,3.07,Services,North America,12815676.58,2
827142,"Cisneros, Andrews and Hicks",1981,3400,614391962.11,40.57,79.8,95.06,18.39,16.82,6.02,Hardware,Europe,18532419.45,22
581541,"Miles, Anderson and Mills",1986,4215,27595977.41,6.53,12.56,39.02,49.69,33.53,9.1,Hardware,South America,28539468.78,21
934968,Roberts-Mills,1986,511,501058553.45,72.15,33.85,16.96,43.11,22.29,3.35,Software,North America,45583311.36,29
504445,Hodges-Bailey,1988,3455,289074869.58,25.66,72.28,51.65,4.7,30.37,9.71,Services,South America,44809673.27,15
801311,Little LLC,2011,4483,121046323.92,8.93,65.95,46.81,41.39,9.86,2.87,Hardware,North America,19723574.7,26
506689,King-Jennings,1992,898,682674993.3,1.4,52.99,10.79,34.66,5.53,2.62,Services,North America,26319859.23,19
480951,Clark and Sons,1987,3688,370400682.86,60.54,14.73,49.19,0.11,12.24,3.38,Consulting,Europe,37011478.42,26
358056,Ellis and Sons,1983,3458,434942132.65,73.59,66.28,15.73,74.95,0.27,9.35,Hardware,Asia,35567821.92,29
532315,"Lopez, Odonnell and Ortiz",1981,2896,387960847.85,47.03,45.9,21.16,51.36,38.05,1.12,Services,Europe,8767901.78,1
137761,Johnson-Lewis,1998,288,759692511.33,19.76,2.72,41.04,31.08,8.44,3.72,Hardware,Africa,3965260.2,10
839697,"Baxter, Vasquez and Castro",2003,1498,487169762.17,16.71,3.67,3.92,0.32,20.95,5.98,Consulting,South America,2051382.27,3
443897,Chavez-Hobbs,2014,3075,417761347.75,94.5,43.4,46.69,82.52,30.92,4.64,Hardware,Asia,19324803.05,9
550076,Perkins Ltd,1993,1665,396800902.47,54.07,82.26,10.89,79.48,7.85,1.1,Services,Asia,3020168.65,11
551565,Smith-Caldwell,2012,1208,442265033.46,35.65,66.87,94.11,55.59,24.07,2.24,Services,North America,44450926.44,11
518428,Armstrong-Oneill,2006,4442,186507599.96,61.89,77.73,20.77,60.94,34.22,6.39,Consulting,Africa,32575288.2,8
987920,Peterson PLC,2004,4697,521754611.42,68.42,84.09,42.41,86.35,47.85,2.45,Hardware,Europe,38577321.2,20
903484,Miller PLC,2016,865,627095996.04,17.89,31.6,40.02,18.95,47.33,3.62,Consulting,North America,21402019.09,5
844976,"Harris, Ingram and Armstrong",1993,3764,87464869.32,0.99,13.21,16.71,47.33,24.96,5.24,Hardware,Africa,43457546.07,19
305722,Shepherd-Greene,2011,3058,123082450.49,13.42,69.59,84.94,26.33,32.16,4.95,Consulting,Asia,20035242.17,23
500103,"Thompson, Baker and Morales",2008,2496,995485128.61,50.87,81.39,14.21,39.0,37.51,5.51,Hardware,North America,47241764.13,5
449517,Baxter-Christian,2017,4167,904063668.41,34.27,39.64,29.84,52.83,15.18,1.23,Networking,North America,5031252.66,27
236833,Little Ltd,2008,2707,109280254.38,60.78,42.23,72.61,32.03,35.05,3.36,Hardware,North America,5214716.81,9
196456,"Ray, Blake and Arnold",2003,116,219244277.45,56.28,62.01,83.15,43.99,43.91,7.81,Services,Africa,20535441.61,1
338021,"Wilson, Levine and Baker",2007,2887,966460561.71,36.56,55.33,4.61,41.16,48.06,3.14,Networking,South America,37875201.3,8
836472,Alexander-Hernandez,1981,3253,828361810.95,30.03,85.59,68.93,41.71,29.2,8.57,Hardware,North America,20678012.68,18
171805,"Patrick, Hall and Newton",1993,1401,719485378.33,50.36,83.1,87.49,73.78,30.3,4.94,Services,North America,4089656.14,1
422047,"Olson, Henderson and Knox",2013,4506,505392250.59,17.74,59.68,70.77,33.31,36.82,9.74,Consulting,Africa,42011686.88,21
186734,Richardson Inc,2019,3518,58475967.9,73.0,54.41,40.4,29.13,24.37,9.62,Networking,South America,44048394.76,7
148159,"Rice, Carson and King",1996,279,817937673.16,60.11,18.49,19.91,29.89,13.47,4.03,Services,Europe,2339166.46,29
535441,Williams Ltd,1989,197,939784181.6,19.35,67.19,73.06,5.87,40.46,2.93,Networking,North America,7056848.23,17
630750,Moore LLC,1987,3399,410334737.12,81.97,23.73,19.26,5.37,27.54,7.52,Consulting,North America,6293809.01,3
473035,Warner Ltd,2004,4184,4174643.02,46.12,53.63,83.48,62.33,8.73,3.93,Consulting,Asia,48223012.24,16
276402,"Norton, Miles and Cunningham",2009,4439,419355610.78,85.86,31.81,41.34,73.83,10.14,7.86,Consulting,Europe,36891362.94,19
532338,Garrett Inc,2001,483,857735954.54,12.04,86.89,62.67,19.2,22.43,8.69,Services,South America,16691606.88,19
889594,"Diaz, Irwin and Casey",2009,4115,16185975.61,86.76,99.54,99.76,88.11,40.21,4.59,Networking,North America,42604831.55,9
852224,Herrera Inc,1998,673,872788275.27,86.7,93.66,75.02,41.32,7.45,9.69,Consulting,Africa,23815667.01,29
829680,Martinez LLC,1991,1072,265882797.62,77.18,22.13,49.88,1.79,16.39,3.99,Hardware,North America,12234687.27,13
109658,Griffith-Clarke,1986,1567,632922565.88,17.89,46.94,84.52,81.42,43.06,7.86,Software,South America,8033116.98,26
396267,Jackson-Brown,1985,1281,456372612.2,22.06,77.92,56.03,39.47,14.03,6.01,Consulting,South America,28499063.55,2
592076,"Jacobs, Holmes and Roberts",2015,3343,723586893.19,71.67,32.95,16.88,81.77,5.21,9.69,Hardware,North America,26884067.05,14
637293,"Goodman, Ray and Watson",2002,3045,811660923.33,50.88,41.11,53.75,95.15,2.0,9.71,Software,Africa,33935640.49,28
494866,Martinez-Johnson,2000,3082,59982143.89,36.35,40.79,99.56,86.06,19.11,8.31,Hardware,Asia,22383433.23,14
580780,Andrews-Cortez,1995,2074,934622168.97,21.27,10.65,16.15,33.56,1.63,2.58,Hardware,Asia,49870459.94,5
493906,Alvarez and Sons,2013,4063,881567249.04,47.77,30.05,76.0,98.17,44.93,4.7,Hardware,North America,25566677.95,25
426797,Malone-Duarte,1995,2200,685709985.21,19.09,51.91,47.36,37.88,19.73,7.68,Networking,Europe,35098081.27,10
982631,Brown PLC,2012,4707,631095448.46,48.91,63.69,64.45,15.79,38.21,7.35,Software,North America,22972064.97,26
863373,"Gutierrez, Howell and Phillips",2012,568,847591493.44,62.99,18.13,78.45,66.38,32.5,2.85,Consulting,Africa,30397943.78,13
462736,"Austin, Goodwin and Young",2000,566,414687222.66,12.04,13.38,54.0,29.09,27.84,3.7,Networking,Asia,21399936.15,13
946349,"Mitchell, Sanchez and Woodward",1994,3033,26791929.93,28.03,19.52,40.5,49.23,33.9,3.54,Consulting,Asia,13928217.08,24
722183,Frazier-Cordova,1987,2911,905001774.8,98.62,76.74,35.51,98.73,34.72,9.52,Networking,Europe,27864398.12,13
727641,"Meyer, Morgan and Thompson",1988,2229,290811697.96,54.47,9.02,35.3,0.0,34.7,8.28,Services,Europe,13111697.24,9
108347,Simon LLC,2014,3446,194355931.25,43.6,51.42,16.65,40.2,43.47,7.57,Hardware,Europe,19426365.19,25
167814,Boone-Thomas,2013,3145,150098224.15,58.37,44.59,30.74,35.26,7.36,9.98,Hardware,Africa,30745969.22,27
149396,Vazquez-Hudson,1993,2528,340551014.75,85.37,9.59,80.75,31.64,13.17,9.7,Services,Europe,49703023.07,6
872243,"Palmer, Williams and Barrett",2002,4625,892134956.04,5.22,61.79,67.41,72.54,34.63,7.91,Networking,North America,30558090.04,24
118217,"Kelley, Hanna and Schaefer",1998,1694,49474857.41,84.43,6.82,44.71,20.98,43.66,3.12,Networking,North America,40506191.67,13
638877,Phillips-Jones,1988,4891,545294150.7,89.93,46.81,48.91,43.12,23.25,7.91,Services,Asia,4399526.81,3
990128,"Brown, Wilson and Calderon",1991,3736,853521361.33,48.76,46.14,96.66,26.22,15.77,7.92,Networking,Africa,43169667.14,7
255183,"Porter, Cruz and Young",1992,1638,325458120.86,10.89,1.91,75.15,30.35,40.16,7.03,Software,North America,47826091.74,14
140015,Randall LLC,1981,1105,744571511.8,68.95,72.85,5.15,31.41,38.39,5.23,Software,Africa,17398237.16,21
132341,Patel PLC,2017,2395,730685916.41,36.65,18.81,32.14,64.9,8.74,9.88,Networking,Europe,24607881.85,27
866979,Jackson Ltd,1984,4094,852449684.96,24.86,46.2,4.8,1.66,29.13,3.73,Hardware,Asia,40179571.12,17
874338,"Gould, Hernandez and Allen",1986,2697,299374581.02,39.48,29.51,93.32,86.05,38.4,8.41,Software,South America,2944494.48,24
884014,"Jenkins, Marshall and Freeman",2012,3981,940617783.82,24.82,64.68,30.4,1.98,20.59,7.54,Hardware,Africa,46902168.36,4
200152,"Gamble, Cannon and Parker",1995,1100,297611658.12,7.51,13.36,67.06,3.37,34.86,4.85,Hardware,North America,33629802.16,25
841670,Lloyd-Rollins,1994,1031,141565364.52,33.84,1.91,64.14,81.51,15.27,1.47,Services,North America,46713508.28,18
933623,Wilkins-Taylor,1993,321,191638868.46,84.29,55.51,2.18,90.56,35.25,7.72,Consulting,Africa,24576352.71,9
257043,"Marshall, Walters and Simpson",1988,2120,196572232.4,96.72,18.81,67.74,12.03,11.83,1.34,Networking,South America,31745457.27,9
648428,"Gates, Lee and Wolf",1983,4101,150030040.39,18.74,78.62,82.5,11.97,0.87,1.19,Services,South America,35138226.55,25
485785,"Clark, Cook and Anthony",2003,2778,392378550.71,88.48,87.34,92.45,18.03,37.48,4.64,Services,Africa,22661826.82,20
757613,Flynn-Russell,1983,4635,391403670.06,13.02,14.79,26.93,0.42,33.97,2.68,Networking,Europe,19194467.42,12
545277,Harrell LLC,2012,4313,340388818.35,4.91,15.62,70.93,91.88,3.47,3.55,Software,South America,16023620.68,19
186555,"Montoya, Lawson and Alvarez",1985,661,57438779.03,71.86,81.39,89.94,6.4,35.32,1.22,Software,North America,33088534.7,1
468011,"Beasley, Weiss and Kaufman",2008,2774,891374410.07,82.55,43.93,76.75,97.35,16.25,3.35,Networking,South America,11330111.21,3
846251,Wright LLC,1984,1481,70567336.76,49.62,20.79,20.53,82.38,3.04,3.42,Software,Europe,42984702.63,26
308844,Sellers-Sherman,2016,3057,894056749.82,81.12,88.51,50.95,67.37,20.61,4.66,Software,South America,42208489.45,10
511022,Smith PLC,2006,440,715906616.54,73.19,48.84,64.07,60.89,48.58,9.47,Software,North America,29309504.41,4
398609,"Tucker, Chapman and Garcia",1987,861,231508964.57,91.83,52.6,68.67,53.46,35.83,3.49,Software,South America,21836818.18,26
280231,"Mckinney, Maxwell and English",2004,3355,757596833.93,29.4,8.57,19.8,89.47,2.14,6.29,Hardware,South America,29726903.71,23
186411,Marsh Inc,2013,2463,208779891.19,41.96,54.28,26.67,10.83,45.57,4.57,Networking,South America,27644158.63,4
389023,"Hammond, Rodriguez and Krause",1992,1576,462521812.18,57.0,96.51,52.78,53.21,3.22,4.35,Networking,North America,19289249.76,20
722559,Graham-Johnston,2004,967,780969542.8,1.64,52.14,88.72,45.15,27.9,5.48,Software,North America,14240872.96,4
745981,"Steele, Contreras and Garcia",2014,3136,463289826.56,48.85,75.13,67.09,4.22,32.89,1.73,Software,Europe,14688837.22,17
108000,"Gibson, Mayer and Sanchez",1985,843,785206815.0,98.99,45.69,42.64,33.85,20.18,4.56,Hardware,Africa,7406741.26,18
704250,Larson-Gonzalez,2003,1475,599008801.14,59.54,99.51,17.18,41.74,44.06,9.31,Networking,Asia,29156228.72,15
640598,"Osborn, Chan and Miller",1997,2920,400710996.81,22.62,12.18,74.66,56.42,7.96,1.37,Consulting,Asia,17960311.16,8
561027,Walsh-Cox,2003,128,179606361.55,76.44,97.9,22.31,95.67,9.97,1.02,Networking,North America,8657242.35,5
399120,Blevins PLC,1990,2198,545699856.89,20.24,11.04,63.87,61.85,6.88,2.77,Software,South America,49976777.64,5
817739,Norman LLC,1995,2910,970531008.48,86.7,90.03,6.29,67.13,41.09,1.75,Services,Africa,43547302.15,17
772909,Marshall-Mcdowell,1984,477,330055860.02,58.93,29.16,47.75,82.67,10.16,2.64,Networking,South America,8997355.93,4
172820,"Warner, Lamb and Castaneda",2004,188,898814510.5,92.67,12.81,78.03,63.6,46.41,8.68,Consulting,South America,18325906.23,6
387940,"Valentine, Jarvis and Johnson",2015,4864,954370551.75,77.36,8.86,16.27,64.33,30.02,1.96,Networking,South America,26622923.83,4
169969,Morales Inc,1990,678,774053064.16,47.66,49.31,34.01,11.22,30.4,7.01,Networking,North America,5962291.47,28
899977,"Thompson, Jones and Jackson",1995,2937,687422429.58,25.39,7.66,24.31,34.62,29.88,2.88,Services,North America,30630699.17,16
709657,Rice-Juarez,1991,2896,717718317.24,33.92,8.64,34.82,83.82,38.37,7.64,Software,North America,16438296.7,4
366605,"Roy, Case and Smith",2018,4344,914535779.96,9.09,47.88,83.97,81.86,37.86,6.83,Software,Africa,24463530.09,14
632098,Bishop-Pierce,2007,3175,720282070.6,14.29,42.8,65.85,41.48,39.21,3.94,Hardware,North America,16832922.48,8
407485,"George, Leon and Hardy",2000,1196,934891818.21,94.3,36.53,55.11,98.51,16.47,5.84,Hardware,Africa,6016031.08,3
493586,Lopez-Martin,2010,2383,852267347.02,52.44,7.37,51.79,75.59,49.87,7.97,Consulting,Africa,41515816.5,19
117855,Moore and Sons,1990,2896,299476659.88,26.81,74.63,68.01,6.32,9.18,8.71,Services,Europe,25694424.49,15
164898,Gonzalez-Mason,1981,1558,131676280.87,47.28,59.74,12.56,48.88,7.5,7.57,Services,South America,1766621.73,9
651239,"Smith, Mueller and Flores",1981,1645,959218102.77,33.37,44.4,6.51,28.71,21.29,2.37,Software,Asia,30246500.4,29
902771,Hale Group,2009,3571,77482564.36,54.42,67.36,55.67,15.4,36.52,6.56,Consulting,North America,8720137.93,11
834616,Dickerson-Ortiz,2019,316,294551095.75,26.15,10.48,48.31,62.75,19.48,9.94,Services,Africa,9675320.42,7
344107,Graham Inc,1987,2463,251465067.58,83.39,33.47,0.19,44.75,3.75,1.21,Hardware,Africa,43931364.04,13
176838,Hodge-Jones,1987,4265,676555644.38,44.7,20.78,87.48,81.23,3.58,4.63,Hardware,Africa,34005971.02,9
747300,Reed Ltd,2006,3312,983955089.96,37.58,97.83,50.66,5.04,28.17,1.67,Networking,South America,23837453.79,6
233840,"Freeman, Wilson and Schneider",1994,2089,463583269.21,0.44,28.75,98.97,41.55,19.01,7.33,Networking,North America,49932161.28,27
849723,"Reynolds, Robinson and Cooley",2008,2381,348223770.21,48.55,53.54,6.18,4.59,39.41,2.98,Consulting,Europe,19493508.62,2
939310,"Ramirez, Chang and Anderson",1983,3605,994033375.17,29.69,4.14,24.76,35.5,35.2,7.46,Networking,Europe,15153549.89,10
810587,Chase-Davila,1992,108,964217761.77,79.04,82.0,26.9,39.41,47.99,7.6,Software,North America,21042347.48,15
743772,Caldwell Group,2017,3278,936701646.27,92.17,51.97,14.03,14.47,26.38,9.5,Software,South America,15674212.3,21
545727,Landry-Golden,1995,325,779096983.48,63.32,3.74,8.04,3.69,10.26,4.15,Networking,Africa,36623821.83,2
335816,Owens-Myers,2000,1325,895987141.16,97.28,21.25,49.06,86.18,48.15,5.35,Hardware,Africa,20934056.4,15
143253,"Carter, Oconnor and Hernandez",1992,408,340958905.46,60.91,64.85,69.62,29.53,6.72,5.34,Hardware,Asia,1517884.38,4
270177,Sanchez-Parker,1988,2979,153063764.83,62.36,49.95,39.47,12.96,44.97,5.06,Networking,South America,37086290.14,4
