Order_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Unit_Price,Order_Value,Discount,Store_Location,Return_Status,Revenue,Payment_Type_Bank Transfer,Payment_Type_Cash,Payment_Type_Credit Card,Payment_Type_Debit Card,Payment_Type_PayPal,Final_Price,Unit_Price_Zscore,Order_Value_Category,Profit,Purchase_Year,High_Value_Order
548459,9451,27124,2023-05-13,9,-1.4988487693920638,-1.2273599768320873,1.406618158243165,Houston,Not Returned,419.93999999999994,0,0,1,0,0,-1.2564311643505621,-1.4988487693920638,Low,418.53338184175675,2023,False
173826,8653,65158,2022-02-13,1,1.1106478710875096,0.9585790410573851,1.2047040809045306,Los Angeles,Not Returned,423.19,0,0,0,0,1,-0.413810201944955,1.1106478710875096,Low,421.98529591909545,2022,False
218193,7642,27268,2021-02-18,8,-0.7970090095286626,0.07842192447419208,0.6565547904113931,Houston,Processed,1183.44,0,0,0,1,0,-0.12363824747101448,-0.7970090095286626,Low,1182.7834452095888,2021,False
119223,7063,47034,2022-05-05,1,0.171789055360296,0.4380378346904642,1.2683950985885295,New York,Not Returned,287.72,1,0,0,0,0,-0.6300737901128106,0.171789055360296,Low,286.4516049014115,2022,False
735060,7452,37981,2021-04-03,9,-0.11547526819394498,1.0556791017106222,-0.37537520887296877,Houston,Processed,2216.4300000000003,1,0,0,0,0,1.1947294780318172,-0.11547526819394498,Low,2216.805375208873,2021,False
321501,9198,29151,2023-03-12,8,0.24580553245460912,-1.3865465760912363,0.5135887826313535,Houston,Processed,2387.2,0,0,0,1,0,-0.410059975138757,0.24580553245460912,Low,2386.6864112173685,2023,False
855326,1392,95556,2022-10-04,5,-0.4172933934240341,-0.27300705077265636,1.1518540875071699,Chicago,Processed,1013.6,0,0,0,1,0,-0.7219426889052101,-0.4172933934240341,Low,1012.4481459124928,2022,False
684972,8319,63824,2021-04-21,6,0.7163784533070329,0.021661000756416665,0.5576304437958206,Chicago,Processed,2197.8,1,0,0,0,0,-0.041350739454833696,0.7163784533070329,Low,2197.2423695562043,2021,False
717578,1504,52326,2022-04-09,1,-0.4387082730327821,1.2555676368629085,1.406618158243165,Houston,Processed,199.63,1,0,0,0,0,-0.5286758133558027,-0.4387082730327821,Low,198.22338184175683,2022,False
464283,8934,74353,2021-02-03,3,-1.6806326827051574,-1.4895951705976753,1.372739957347421,Phoenix,Processed,61.29,1,0,0,0,0,-1.299415077529118,-1.6806326827051574,Low,59.91726004265258,2021,False
886877,7753,73024,2023-06-12,4,-0.7319327248923703,-0.3117307055569609,0.5190092947746724,Houston,Not Returned,629.28,0,0,0,0,1,-0.10044794392437179,-0.7319327248923703,Low,628.7609907052253,2023,False
984426,1223,10379,2022-08-31,2,-0.09710975655537485,-1.4640007309231984,0.22697920305335934,New York,Processed,497.84,0,0,0,1,0,-0.1461524974363196,-0.09710975655537485,Low,497.6130207969466,2022,False
882319,4328,27674,2022-03-27,1,-0.4737067008723216,0.14406800002333148,1.563135446381502,Chicago,Processed,194.58,0,0,1,0,0,-1.010977793676511,-0.4737067008723216,Low,193.01686455361852,2022,False
791319,2119,11733,2023-01-10,5,-1.6159029171563852,0.6950090209380863,1.2263861294778067,New York,Not Returned,148.85,1,0,0,0,0,-0.5127456071789858,-1.6159029171563852,Low,147.62361387052218,2023,False
476411,3845,15650,2021-03-25,9,0.17608589204554606,1.2807855870530052,-0.8035956681951728,Houston,Processed,2595.06,0,1,0,0,0,1.6889294884081691,0.17608589204554606,Low,2595.863595668195,2021,False
282565,2083,91884,2022-07-04,9,0.8639955845906356,-1.6334278441574794,-1.062425123038657,Chicago,Processed,3488.4,1,0,0,0,0,1.0935921093873002,0.8639955845906356,Low,3489.462425123039,2022,False
219239,9967,61468,2022-07-29,5,-1.1317464480731703,1.316675302809433,-0.836796305073002,Chicago,Not Returned,498.15,0,0,0,0,1,1.732649534931031,-1.1317464480731703,Low,498.98679630507297,2022,False
172854,5081,95495,2022-09-29,8,1.4157925795577926,-0.7280390868574849,0.7744509295285823,Chicago,Processed,3737.76,0,0,0,0,1,-0.4779111190906314,1.4157925795577926,Low,3736.9855490704717,2022,False
990006,5353,24618,2021-11-25,2,-0.738724499007766,-0.4658928815154774,0.9831406470463652,Chicago,Processed,312.68,0,1,0,0,0,-0.6097648053732112,-0.738724499007766,Low,311.69685935295365,2021,False
394762,6458,42076,2022-09-12,2,1.2030298598203932,-0.7209953108679055,0.9763650068672163,Phoenix,Processed,873.04,0,0,0,1,0,-0.6777606393961281,1.2030298598203932,Low,872.0636349931327,2022,False
749858,9046,24564,2023-06-30,5,0.7576142247219358,1.1463446148126402,1.0942611459844054,Houston,Not Returned,1861.25,0,0,0,1,0,-0.24833247653021895,0.7576142247219358,Low,1860.1557388540157,2023,False
129363,4268,75911,2023-01-15,9,-0.013182833557983952,0.040601844452398735,-0.7893668238189604,Chicago,Not Returned,2349.2699999999995,0,0,0,1,0,1.311198160143126,-0.013182833557983952,Low,2350.0593668238184,2023,False
943578,8560,60831,2021-09-14,8,0.06138807407636214,-0.02150522994356988,-1.0475187146445297,Houston,Processed,2174.32,0,0,0,1,0,1.551146235651247,0.06138807407636214,Low,2175.3675187146446,2021,False
102927,4742,97502,2021-12-27,1,0.8509664668998763,-1.1294521751032716,1.2609418943914659,Houston,Processed,385.72,0,1,0,0,0,-1.0820577583754791,0.8509664668998763,Low,384.45905810560856,2021,False
167156,6603,17725,2022-09-05,1,0.7822170799358698,-0.3791702401044191,-0.10705985777867659,New York,Not Returned,375.8,0,0,1,0,0,0.5058544293379489,0.7822170799358698,Low,375.9070598577787,2022,False
786869,5876,57549,2023-05-31,3,0.265279905173244,1.2193698842556246,-1.7000128638965588,New York,Not Returned,903.6299999999999,0,1,0,0,0,2.567345512388168,0.265279905173244,Low,905.3300128638964,2023,False
497096,1641,94284,2022-07-08,3,-0.8058105943516757,-0.3519603182787851,1.0258271801750023,Houston,Processed,439.98,0,0,0,0,1,-0.6190572789687713,-0.8058105943516757,Low,438.95417281982503,2022,False
641327,5331,73135,2023-05-07,9,-0.6058690808525238,-1.6379936348135038,-1.4025622600319265,Los Angeles,Processed,1579.59,0,0,0,0,1,1.4323909960976713,-0.6058690808525238,Low,1580.992562260032,2023,False
402446,1549,15539,2021-10-21,2,1.4223764422206762,-1.166498740366248,-1.6729103031799637,New York,Processed,936.34,0,0,1,0,0,1.8409359526426572,1.4223764422206762,Low,938.01291030318,2021,False
827462,9706,47030,2022-03-18,3,-0.2716860728480486,1.3866544300606167,-0.8544129695387888,Houston,Processed,671.1899999999999,0,0,1,0,0,1.770777342788229,-0.2716860728480486,Low,672.0444129695387,2022,False
434749,7772,91039,2021-12-17,4,-0.98863406492733,-1.1176509410838016,1.3605438050249532,Chicago,Processed,481.12,0,1,0,0,0,-1.1782006832702603,-0.98863406492733,Low,479.75945619497503,2021,False
964911,9111,47148,2022-09-18,7,-1.486581993693849,0.3276442726069423,0.2940580408269323,Houston,Not Returned,339.01,0,0,1,0,0,0.31190650256287367,-1.486581993693849,Low,338.71594195917305,2022,False
618902,2638,18127,2021-04-28,7,0.695102181333293,1.6226311936065487,-0.611845051125262,Houston,Not Returned,2542.61,0,0,0,0,1,1.5973750945431573,0.695102181333293,Low,2543.2218450511255,2021,False
114754,1647,13650,2022-05-27,2,1.324242236634957,0.1793279515513418,-0.2540912496662054,Los Angeles,Processed,908.02,0,0,1,0,0,0.8165837257703119,1.324242236634957,Low,908.2740912496662,2022,False
859867,8204,34488,2023-06-06,8,-1.211376534385311,-0.503398079423062,-1.6112519775497096,Los Angeles,Processed,705.12,0,1,0,0,0,1.973634905729609,-1.211376534385311,Low,706.7312519775497,2023,False
555585,2097,73368,2021-09-30,9,-1.6437630517930089,0.049911402611609784,0.8957348887353457,Houston,Processed,231.75,0,0,0,0,1,-0.3711748861671892,-1.6437630517930089,Low,230.85426511126465,2021,False
928289,4370,58366,2023-12-27,5,-0.07451671204905806,1.4550454562140531,-0.5000469881693067,Houston,Processed,1260.9,0,0,0,1,0,1.436457026450889,-0.07451671204905806,Low,1261.4000469881694,2023,False
228374,9112,31456,2022-07-22,3,-0.9165580947231297,-0.815062919856047,1.2263861294778067,Phoenix,Not Returned,392.04,1,0,0,0,0,-0.955353329304456,-0.9165580947231297,Low,390.8136138705222,2022,False
884416,5359,24773,2022-10-18,4,-1.636971277677613,-0.5666346222721705,1.2785585588572528,Los Angeles,Not Returned,106.92,0,0,0,1,0,-0.9347104974141094,-1.636971277677613,Low,105.64144144114275,2022,False
734393,8448,49804,2021-02-21,7,-1.382972786525311,0.43626491148220264,-1.4208564885156283,Phoenix,Not Returned,443.66,0,0,0,1,0,2.058658146581646,-1.382972786525311,Low,445.0808564885157,2021,False
987051,1913,72064,2022-09-01,5,-0.4846567040379598,-0.39579053952395105,0.6484240221964143,Chicago,Processed,965.0,0,0,0,0,1,-0.2545009224315611,-0.4846567040379598,Low,964.3515759778036,2022,False
552078,5262,83395,2021-02-02,8,1.6363173268556441,-1.4349562785191317,1.344282268594996,Chicago,Processed,3992.32,0,1,0,0,0,-1.2549425255711522,1.6363173268556441,Low,3990.975717731405,2021,False
637589,6993,26528,2023-02-26,7,0.43791571457580486,0.989458024039884,-0.5251168568321573,Los Angeles,Not Returned,2282.84,0,1,0,0,0,1.325061480958382,0.43791571457580486,Low,2283.365116856832,2023,False
702122,8351,22489,2023-06-29,2,1.5537764802083338,1.1609660973332825,-0.4167066139657764,Phoenix,Processed,974.26,0,0,0,0,1,1.266920894520819,1.5537764802083338,Low,974.6767066139657,2023,False
218203,8726,36362,2021-10-30,4,1.0409282306784464,1.3553441954869183,0.8415297673021551,Chicago,Not Returned,1652.52,1,0,0,0,0,0.0656574593296273,1.0409282306784464,Low,1651.678470232698,2021,False
822961,4073,31126,2021-08-25,6,1.1013611595419686,0.6161858134356527,1.1877649804566586,New York,Not Returned,2531.1000000000004,0,0,0,0,1,-0.49722783448104,1.1013611595419686,Low,2529.912235019544,2021,False
475164,6838,36259,2022-01-23,9,0.5657119540532525,-0.5802977679234826,-1.3002500933267798,Houston,Not Returned,3101.04,0,0,1,0,0,1.6400934357824188,0.5657119540532525,Low,3102.3402500933266,2022,False
699500,7749,97971,2021-09-30,6,0.44027204437094203,1.2820040439297256,-1.062425123038657,New York,Not Returned,1958.7599999999998,1,0,0,0,0,1.948116077510058,0.44027204437094203,Low,1959.8224251230383,2021,False
464376,7168,28777,2022-05-08,8,1.2128710019059668,-1.2422278888334148,-1.0590373029490825,Phoenix,Not Returned,3503.52,0,0,1,0,0,1.204866456340253,1.2128710019059668,Low,3504.579037302949,2022,False
390383,8302,52419,2023-07-03,6,0.26444825936319555,0.4984267479849904,-0.4194168700374361,New York,Processed,1806.54,0,0,1,0,0,1.0754383943988077,0.26444825936319555,Low,1806.9594168700373,2023,False
594838,3007,12123,2022-10-28,5,-0.5807810989160617,-0.19911927814727445,-1.546205831829881,Houston,Processed,895.65,1,0,0,0,0,1.9977740123712806,-0.5807810989160617,Low,897.1962058318298,2022,False
895122,5842,44439,2023-11-03,3,-0.6398279514295026,-1.2366421539378885,0.10637280786451067,Houston,Processed,511.83000000000004,0,0,1,0,0,0.04109354527305423,-0.6398279514295026,Low,511.72362719213555,2023,False
376647,3031,66849,2023-11-10,8,-0.10944583607109376,-0.5511643270958353,-1.4215340525335431,Phoenix,Not Returned,1977.12,0,1,0,0,0,1.7699165152350833,-0.10944583607109376,Low,1978.5415340525335,2023,False
673091,2745,39190,2021-07-21,4,1.2407311365425904,-1.4161454948268444,-0.9546924441901911,New York,Not Returned,1767.84,0,0,0,1,0,1.0495456981246871,1.2407311365425904,Low,1768.79469244419,2021,False
219553,8822,64188,2022-05-27,7,1.1722589648486,-0.695065453289163,1.5841399309368633,Chicago,Not Returned,3024.56,0,0,1,0,0,-1.2779354254273652,1.1722589648486,Low,3022.975860069063,2022,False
934111,6000,55244,2023-07-14,6,-1.674256731494786,-1.7205885824230889,1.599723903348906,Houston,Processed,128.10000000000002,0,1,0,0,0,-1.5941040547096275,-1.674256731494786,Low,126.50027609665112,2023,False
231767,5165,57735,2022-02-11,7,0.470557812620207,1.53863296700973,-0.19175536001803656,Phoenix,Processed,2315.81,1,0,0,0,0,1.1526652097006285,0.470557812620207,Low,2316.001755360018,2022,False
780230,1808,66342,2022-10-04,4,0.606046775840603,0.9258107653896338,-0.4119636658403725,Chicago,Not Returned,1401.52,0,0,1,0,0,1.1932530408955477,0.606046775840603,Low,1401.9319636658404,2022,False
207627,9130,24491,2023-02-15,4,0.28551661988442345,1.4042604474028884,0.3489407262780375,Chicago,Not Returned,1216.52,1,0,0,0,0,0.5725840363681266,0.28551661988442345,Low,1216.171059273722,2023,False
897639,6693,59098,2023-07-16,8,-0.48590417275303255,-1.6054033359929143,-0.960790520351425,Los Angeles,Not Returned,1542.56,0,0,0,0,1,1.0001715946433762,-0.48590417275303255,Low,1543.5207905203513,2023,False
681628,2473,51665,2023-07-04,2,1.513025835515959,0.2663038677064375,-1.5475609598657107,Phoenix,Not Returned,962.5,0,1,0,0,0,2.13554640162875,1.513025835515959,Low,964.0475609598657,2023,False
328755,2724,37940,2021-08-18,8,1.5302131822569607,-0.06385687430462599,-0.5407008292441995,Chicago,Processed,3869.84,0,1,0,0,0,1.0319149252129964,1.5302131822569607,Low,3870.3807008292442,2021,False
871285,1360,85353,2021-08-12,9,1.4479495508796665,-1.419513364396206,-1.3930763637811183,New York,Processed,1017.4000000000001,0,1,0,0,0,1.4869424825744058,1.4479495508796665,Low,4248.133076363781,2021,False
589716,8345,59625,2023-06-23,9,1.0410668383134545,1.5758575091198679,0.8665996359650059,Phoenix,Not Returned,3718.35,0,0,0,0,1,0.1052208659490732,1.0410668383134545,Low,3717.483400364035,2023,False
612939,2804,47010,2023-01-26,8,-1.3610034763765304,0.9283298223033029,-1.3490347026166511,Chicago,Not Returned,532.4,1,0,0,0,0,2.1310624226554946,-1.3610034763765304,Low,533.7490347026167,2023,False
290952,9654,49221,2023-08-05,9,-0.7466251342032265,-1.1960018254149227,0.531883011115055,Chicago,Processed,1396.8,0,0,0,0,1,-0.3725048259991268,-0.7466251342032265,Low,1396.268116988885,2023,False
392289,7541,56390,2022-10-06,6,-1.3517167648309893,-1.423668439251089,-0.9418187278498084,New York,Not Returned,407.34000000000003,0,0,0,1,0,1.0344669786944911,-1.3517167648309893,Low,408.28181872784984,2022,False
131370,5177,24885,2023-04-23,1,0.8866579329144562,0.13373165236126702,-1.3849455955661398,Houston,Processed,390.87,0,0,0,1,0,1.9340736261914055,0.8866579329144562,Low,392.25494559556614,2023,False
194095,3196,44700,2023-07-21,9,-1.026196734014519,-0.8623020822506885,-1.7196622204160903,Houston,Processed,1033.74,1,0,0,0,0,1.9768490457734251,-1.026196734014519,Low,1035.459662220416,2023,False
985117,7214,55400,2021-05-07,9,-1.2006344426721847,0.21356111357649796,0.9655239825805779,Phoenix,Not Returned,807.21,1,0,0,0,0,-0.39299763891309003,-1.2006344426721847,Low,806.2444760174194,2021,False
453843,5166,37247,2022-08-28,3,1.015355122019456,1.1976703994286413,0.34826316226012277,Chicago,Not Returned,1228.32,1,0,0,0,0,0.5127092862363019,1.015355122019456,Low,1227.9717368377399,2022,False
237171,8995,84670,2023-09-28,2,0.39778880424096624,0.8665376300215422,0.10501767982868095,Phoenix,Not Returned,640.66,1,0,0,0,0,0.6588985180156727,0.39778880424096624,Low,640.5549823201712,2023,False
275387,7901,73745,2021-07-25,1,-0.5938795204243249,1.1828983211142463,1.287366891090146,Los Angeles,Processed,177.24,1,0,0,0,0,-0.4307241938838188,-0.5938795204243249,Low,175.95263310890985,2021,False
926828,7375,27190,2023-08-27,3,-1.570716828143752,1.4256929669591303,-1.141700113134698,Houston,Not Returned,108.87,0,0,0,0,1,2.0695068272587562,-1.570716828143752,Low,110.01170011313471,2023,False
472881,1893,86122,2023-10-07,2,0.8425807049818874,-0.4484237694402528,-1.6017660812989012,New York,Processed,769.02,0,0,1,0,0,1.9802621849240145,0.8425807049818874,Low,770.6217660812989,2023,False
622220,7393,22543,2023-11-07,5,1.1202117979030668,-0.01882188670944487,1.4377861030672496,New York,Processed,2122.85,1,0,0,0,0,-0.9333720841431468,1.1202117979030668,Low,2121.412213896933,2023,False
498468,9192,96529,2023-10-27,5,0.9164585744411929,-0.3778148779606518,-0.6335270996985382,Phoenix,Processed,1975.8500000000001,0,0,1,0,0,1.0327189329609796,0.9164585744411929,Low,1976.4835270996987,2023,False
167998,4955,91714,2023-02-09,3,-1.7836181555161592,1.6131299680734719,0.5434015994196081,Chicago,Not Returned,16.71,0,0,1,0,0,0.4393435993316257,-1.7836181555161592,Low,16.166598400580394,2023,False
468020,6724,83480,2023-08-04,4,0.5533758745375333,1.5290427530530724,1.479795072177972,New York,Not Returned,1371.12,0,1,0,0,0,-0.5216961500011386,0.5533758745375333,Low,1369.640204927822,2023,False
298649,2185,41301,2023-03-09,7,0.3978581080584703,-0.06365836166740763,1.5658457024531618,Phoenix,Not Returned,2242.3799999999997,0,0,0,1,0,-1.0745734216894562,0.3978581080584703,Low,2240.8141542975463,2023,False
606926,7263,20225,2023-05-21,3,0.26465617081570786,1.1069638147465088,0.8584688677500271,Phoenix,Not Returned,903.36,0,1,0,0,0,-0.02408285778236985,0.26465617081570786,Low,902.50153113225,2023,False
187660,9763,27863,2022-05-04,4,0.9924848622431233,0.9681008023805185,-0.5671258259428799,Phoenix,Processed,1624.56,0,0,0,1,0,1.3608105686858314,0.9924848622431233,Low,1625.1271258259428,2022,False
994334,7536,82372,2023-09-27,5,0.739872447440902,-1.6784833675427178,0.7500586248836462,Los Angeles,Processed,1848.45,0,1,0,0,0,-0.7320975806070236,0.739872447440902,Low,1847.6999413751164,2023,False
623685,3279,59795,2022-07-19,9,0.534455932358931,0.23673917528759147,-0.029139995718465275,Phoenix,Processed,3060.4500000000003,0,0,0,1,0,0.6084599157845952,0.534455932358931,Low,3060.479139995719,2022,False
849786,6392,10005,2021-04-24,6,0.6966268653183817,-0.5343112887223231,1.1721810080446167,Los Angeles,Not Returned,2180.7,1,0,0,0,0,-0.8188588568925577,0.6966268653183817,Low,2179.5278189919554,2021,False
625050,2419,95076,2023-06-30,6,-0.5057943683766917,1.2479762398051406,1.4960566086079292,New York,Processed,1139.6999999999998,0,1,0,0,0,-0.6203393305327625,-0.5057943683766917,Low,1138.203943391392,2023,False
690832,6734,91585,2021-07-21,6,-0.524229183832766,1.6136159817714897,1.5861726229906081,Los Angeles,Not Returned,1123.74,0,0,0,0,1,-0.60328497181046,-0.524229183832766,Low,1122.1538273770093,2021,False
514286,5510,21188,2023-11-14,3,0.8479170989296982,0.9263515411944705,-0.5142758325455192,Phoenix,Processed,1155.84,1,0,0,0,0,1.2957237110075144,0.8479170989296982,Low,1156.3542758325455,2023,False
687253,3943,70989,2022-02-21,4,-0.5295655777805769,-0.09199090668282855,-1.0305796141966577,New York,Not Returned,746.08,0,0,1,0,0,1.5135475202663349,-0.5295655777805769,Low,747.1105796141967,2022,False
188320,5052,23095,2022-11-03,4,-1.726026683170303,-1.5197074840847102,-1.0488738426803594,Houston,Not Returned,55.52,1,0,0,0,0,1.1133726910226946,-1.726026683170303,Low,56.56887384268036,2022,False
228721,4757,47100,2022-09-11,8,1.3215393877522996,1.5281049519737993,0.11043819197199986,Houston,Processed,3628.96,0,0,0,0,1,0.8473858572081964,1.3215393877522996,Low,3628.849561808028,2022,False
383692,3994,72320,2023-08-26,7,-1.3540730946261266,-0.5674286728210444,-0.5407008292441995,New York,Not Returned,472.84999999999997,0,0,0,0,1,0.8843161515077085,-1.3540730946261266,Low,473.39070082924417,2023,False
698257,5239,53688,2022-06-06,4,0.5864337954869601,1.1421963852211099,-0.6104899230894323,New York,Processed,1390.2,1,0,0,0,0,1.4552027309672524,0.5864337954869601,Low,1390.8104899230896,2022,False
264951,4206,49536,2023-10-09,3,-0.18789775748566565,-1.6913798436985654,0.5176541667388425,Phoenix,Not Returned,707.46,0,0,0,0,1,-0.5034731277590426,-0.18789775748566565,Low,706.9423458332612,2023,False
483131,5546,89114,2021-09-23,8,1.6162885235969766,-0.34564214020455614,-1.2081013868903558,New York,Not Returned,3969.2,0,1,0,0,0,1.616723169672472,1.6162885235969766,Low,3970.4081013868904,2021,False
133137,7187,16868,2023-10-30,1,-1.1823382348511187,1.5062001092462447,1.3747726494011658,Phoenix,Processed,92.33,0,0,1,0,0,-0.4233689913833012,-1.1823382348511187,Low,90.95522735059883,2023,False
582054,9404,37395,2023-06-18,6,-1.7694801767453352,-1.0319345533855404,0.47496763361020533,Phoenix,Not Returned,45.660000000000004,0,1,0,0,0,-0.26750071868841374,-1.7694801767453352,Low,45.1850323663898,2023,False
237636,7974,23004,2022-09-01,2,-0.39428452601269326,-0.5981707505364966,1.168115623937127,Houston,Not Returned,412.08,1,0,0,0,0,-0.8335109193955028,-0.39428452601269326,Low,410.91188437606286,2022,False
345604,5555,27771,2022-03-28,2,0.5622467631780504,1.3497995321715064,1.4039079021715055,Los Angeles,Not Returned,688.12,0,0,0,1,0,-0.4983458370526882,0.5622467631780504,Low,686.7160920978286,2022,False
454557,5819,36787,2021-11-10,5,-0.9850995702346239,-1.5916032850745552,-0.8178245125713853,Houston,Not Returned,603.95,0,0,0,1,0,0.8612504332956055,-0.9850995702346239,Low,604.7678245125715,2021,False
787135,8635,31468,2022-08-16,4,1.0163946792820167,1.0537692732353137,1.1315271669697238,Los Angeles,Processed,1638.36,0,0,0,0,1,-0.312732675665341,1.0163946792820167,Low,1637.22847283303,2022,False
975980,4959,31660,2022-09-24,8,-0.38492851064964806,1.2309315340577616,1.3253104760933792,New York,Processed,1659.12,0,0,1,0,0,-0.45458906489140183,-0.38492851064964806,Low,1657.7946895239065,2022,False
961787,9059,59731,2022-07-13,7,-0.2707851232204959,1.2082942481515049,-0.5020796802230514,Los Angeles,Not Returned,1567.02,0,0,1,0,0,1.3661660184332067,-0.2707851232204959,Low,1567.522079680223,2022,False
458876,5194,34742,2022-10-05,6,-1.3833193056128312,-0.02075225097481044,-0.7703950313173438,New York,Processed,379.98,0,1,0,0,0,1.2742432532702663,-1.3833193056128312,Low,380.75039503131734,2022,False
369973,1947,93740,2023-03-20,4,-1.7058592722766277,-0.44400172931462784,0.20258689840842348,New York,Processed,67.16,0,1,0,0,0,0.17720532168258557,-1.7058592722766277,Low,66.95741310159157,2023,False
300349,7575,45265,2021-09-19,4,-0.6032355357873703,-1.0833014095816553,1.4018752101177607,New York,Processed,703.56,0,0,0,1,0,-1.2094641124716365,-0.6032355357873703,Low,702.1581247898822,2021,False
434447,3216,77275,2021-12-28,5,-0.9330524032890908,0.1377361314223977,-0.30490855100982134,Houston,Processed,641.5,0,0,0,0,1,0.8552103093944508,-0.9330524032890908,Low,641.8049085510098,2021,False
804155,4500,40104,2021-08-04,3,0.4308467251903931,0.3708789559404528,-1.4615103295905212,Phoenix,Not Returned,975.3000000000001,1,0,0,0,0,2.080147120036979,0.4308467251903931,Low,976.7615103295906,2021,False
188641,2065,86911,2021-04-27,5,-1.0782439009600522,0.029936924149420775,0.5129112186134382,Chicago,Not Returned,536.75,0,0,0,1,0,0.005794189763567048,-1.0782439009600522,Low,536.2370887813865,2021,False
368099,7791,93844,2021-03-23,9,-1.675989326932387,0.5988330708374179,-1.168802673851293,Chicago,Processed,189.9,1,0,0,0,0,1.854253666203002,-1.675989326932387,Low,191.0688026738513,2021,False
925751,2385,84488,2021-08-20,5,0.5400002377592542,0.034393190591807746,-1.755573113365579,New York,Not Returned,1704.25,0,0,1,0,0,2.275584670069671,0.5400002377592542,Low,1706.0055731133655,2021,False
156168,4714,90142,2021-07-23,1,-0.7952071102735577,0.5969300876254618,-0.6375924838060273,New York,Not Returned,148.19,0,1,0,0,0,1.3224857046755087,-0.7952071102735577,Low,148.82759248380603,2021,False
455685,4888,45182,2022-01-28,3,1.0405817115909262,1.1797358094454558,0.8781182242695585,Chicago,Not Returned,1239.24,1,0,0,0,0,-0.02240247103729298,1.0405817115909262,Low,1238.3618817757304,2022,False
960043,6090,66133,2023-04-07,8,0.9794557445523641,0.19776909102260196,-0.8442495092700657,Chicago,Not Returned,3234.08,0,1,0,0,0,1.4121471521839601,0.9794557445523641,Low,3234.92424950927,2023,False
868019,8361,85323,2023-01-03,5,-1.6169424744189458,-1.0229193415504811,0.6402932539814359,Los Angeles,Processed,148.1,0,0,0,1,0,-0.4301839468218972,-1.6169424744189458,Low,147.45970674601855,2023,False
971466,9522,88211,2023-09-02,9,1.3217472992048116,-1.5513462912993214,0.9844957750821947,New York,Processed,4082.85,0,1,0,0,0,-0.929270379224952,1.3217472992048116,Low,4081.865504224918,2023,False
369868,3715,61064,2023-01-12,9,0.6377186204399486,0.9479962639146352,0.4126317439620363,Los Angeles,Not Returned,3194.5499999999997,0,0,1,0,0,0.37516028351723785,0.6377186204399486,Low,3194.137368256038,2023,False
388233,9794,12457,2023-05-22,1,-0.38291869994203076,1.5060632039791975,0.448542636911525,Houston,Not Returned,207.68,0,1,0,0,0,0.502820893661575,-0.38291869994203076,Low,207.23145736308848,2023,False
314326,7906,53357,2021-05-15,4,-1.2372961621318213,0.7245257965134663,-0.5854200544265816,New York,Processed,337.6,1,0,0,0,0,1.3077120538166445,-1.2372961621318213,Low,338.18542005442663,2021,False
226109,8048,65544,2023-01-16,2,-0.9416460766595917,-0.4336174648090966,0.7663201613136035,Phoenix,Not Returned,254.12,0,1,0,0,0,-0.38348427453720163,-0.9416460766595917,Low,253.3536798386864,2023,False
314980,5157,60008,2023-01-07,6,1.5005511483652318,1.6221314893818266,1.584817494954778,Houston,Processed,2876.7,0,0,0,0,1,-0.5994339167102735,1.5005511483652318,Low,2875.115182505045,2023,False
577846,1455,18975,2023-04-29,5,-0.08803095646234575,0.9213065821037805,1.2805912509109973,New York,Processed,1251.1499999999999,1,0,0,0,0,-0.5006220687885766,-0.08803095646234575,Low,1249.869408749089,2023,False
528847,9994,57208,2022-11-09,5,0.01460799726113594,0.012803229978461889,-0.03862589196927363,Phoenix,Processed,1325.2,0,0,0,1,0,0.5523093506339927,0.01460799726113594,Low,1325.2386258919694,2022,False
183152,1340,83013,2021-03-21,6,0.7430604230460875,0.711998964578646,0.785969517833135,Los Angeles,Processed,2220.8999999999996,1,0,0,0,0,-0.06734917963903053,0.7430604230460875,Low,2220.1140304821665,2021,False
999051,4550,82713,2021-05-25,2,-0.9715160220038325,0.47853441268303015,-0.43161302235990395,Los Angeles,Processed,245.5,0,0,0,0,1,1.0818040289969832,-0.9715160220038325,Low,245.9316130223599,2021,False
574183,9640,20168,2021-01-19,7,0.34442486476285644,1.4382814062641218,-1.4073052081573307,Houston,Not Returned,2188.41,0,0,1,0,0,2.338801640827491,0.34442486476285644,Low,2189.817305208157,2021,False
618328,6694,42083,2023-04-16,3,0.2491321156948031,0.26165593389018454,0.6375829979097764,Los Angeles,Not Returned,896.64,0,1,0,0,0,-0.050959882896494224,0.2491321156948031,Low,896.0024170020902,2023,False
386703,5571,85901,2021-05-15,9,-1.6556833084037035,-0.0953519309888376,0.5813451844228414,New York,Not Returned,216.27,0,0,1,0,0,-0.09936240712213434,-1.6556833084037035,Low,215.68865481557717,2021,False
700922,9172,11024,2023-12-26,1,0.4488657177414429,1.4956515584202568,0.12127921625863795,Chicago,Not Returned,327.7,0,0,0,1,0,0.8270326221401164,0.4488657177414429,Low,327.57872078374135,2023,False
663360,1508,64566,2022-08-22,7,1.1819614992991656,0.2229870412126986,-1.6220930018363477,Houston,Processed,3034.36,1,0,0,0,0,2.1973821200758765,1.1819614992991656,Low,3035.9820930018363,2022,False
